,credit_reporting,debt_collection,mortgages_and_loans,credit_card,retail_banking
furnished,0.0032341550243331204,0.0035560851559570256,0.0003977702602590899,0.00015652246743823908,0.00014517636382966044
direct,0.00323189020989031,0.005262239220001097,0.006269205188866091,0.009637311923697291,0.020007942505978656
missed payment,0.00323189020989031,0.0013227486563937184,0.007765167254623104,0.006272078873775152,0.0002903527276593209
reporting claim,0.0032308644408449616,6.735786533906981e-05,0.0,0.0,5.56473583321647e-05
perfect,0.0032273605810046895,0.0008243216264482593,0.0014527261679027632,0.0019006299617500457,0.00039593553771725574
submitting,0.003225095766561879,0.002789274340656319,0.002974629772372325,0.0016323057318559217,0.001676127109669716
financing,0.0032205661376762586,0.0006134486522405651,0.0052142492812224175,0.002414918069047117,0.00023756132263035343
although,0.003218301323233448,0.002923466233333943,0.005862787749036151,0.004282007502060398,0.0038141790133428967
inaccurate credit,0.003218301323233448,0.0005942783818580474,8.647179570849781e-05,6.708105747353102e-05,2.6395702514483717e-05
response received,0.003216036508790638,0.0008339067616395181,0.0009252482140809265,0.0006149096935073677,0.0007126839678910604
relevant,0.003216036508790638,0.001734909469617848,0.0007090687248096821,0.0008944140996470804,0.0007522775216627859
furnish,0.0032137716943478277,0.0013610891971587537,0.0003718287215465406,0.0002347837011573586,0.00019796776885862787
either reporting,0.0032132867254475003,3.3998135884228974e-05,1.0223746812083994e-05,1.3218563383914993e-05,0.0
cant,0.003206977251019397,0.0042366297545364025,0.0063210882662911895,0.007356555969597236,0.010637468113336938
complaint inaccurate,0.003202575769696009,2.2665423922819317e-05,1.0223746812083994e-05,1.3218563383914993e-05,0.0
transfer,0.003202447622133776,0.01498156630393755,0.012988063715416371,0.022885820774719668,0.07093845050767499
derogatory claim,0.0031990332640878688,9.430101147469773e-05,0.0,1.5713347615674378e-05,0.0
reviewed credit,0.0031956531788053452,0.00319185001868919,0.00019023795055869518,0.0012745400919970896,1.3197851257241858e-05
requesting information,0.0031911235499197245,0.000785981085683224,0.00040641743982993973,0.0004583872260691287,0.00038273768646001385
trans,0.0031888587354769143,0.0005271824355192356,6.917743656679825e-05,0.0002571440536485356,0.00032994628143104645
first time,0.0031843291065912936,0.0024346243385797426,0.00395176106387835,0.003454674459886848,0.0033654520705966736
held,0.0031820642921484834,0.00392990542841612,0.006511326216849885,0.004684493846901583,0.008750175383551351
act fcra,0.003178476119255152,0.0025045293434715348,0.00023514617667793188,0.0001586227606069799,0.0
negatively impacted,0.0031775346632628627,0.0003642351372678355,0.0005966553903886349,0.0005813691647706022,6.598925628620929e-05
due stress,0.0031775346632628627,9.585135191258829e-05,4.3235897854248905e-05,1.1180176245588505e-05,5.2791405028967434e-05
information need,0.0031752698488200525,0.00028755405573776486,0.00038912308068824017,0.0002012431724205931,0.0002903527276593209
information verified,0.003173005034377242,0.000508012165136718,8.647179570849781e-05,8.944140996470804e-05,6.598925628620929e-05
unlawful,0.003173005034377242,0.0018211756863391775,0.0014354318087610636,0.00039130616859559767,0.0005147161990324325
deleted promptly,0.0031576527343036473,2.6943146135627924e-05,0.0,0.0,1.8549119444054902e-05
enforcement,0.00315715133327757,0.0014377702786888243,0.0003977702602590899,0.0007490718084544298,0.0014517636382966044
creditor part,0.003151698729876423,4.5330847845638634e-05,1.0223746812083994e-05,1.3218563383914993e-05,0.0
credit standing,0.0031480920755063285,0.0002587986501639884,0.00015564923227529606,0.00016770264368382758,2.6395702514483717e-05
experian credit,0.0031480920755063285,0.00028755405573776486,1.7294359141699562e-05,7.826123371911954e-05,5.2791405028967434e-05
list credit,0.003146343252000677,2.2665423922819317e-05,1.0223746812083994e-05,3.9655690151744977e-05,0.0
reporting incorrect,0.003143665513062804,0.0009406150927970016,0.00021469868305376387,0.00022471557752655488,0.0
statute,0.0031435624466207082,0.007601012206668252,0.0012278994990606688,0.00038012599235000917,0.00025075917388759527
ownership,0.0031435624466207082,0.005875687872241663,0.0017986133507367544,0.00032422511112206666,0.0006730904141193347
missing,0.0031435624466207082,0.0016486432528965186,0.006078967238307396,0.004304367854551574,0.005318734056668469
trans union,0.0031390328177350875,0.0004025756780328708,6.0530256995948466e-05,2.236035249117701e-05,1.3197851257241858e-05
would appreciate,0.0031390328177350875,0.0006038635170493062,0.0006917743656679825,0.0007378916322088413,0.0007126839678910604
continues report,0.0031383100351870586,0.0018812301855940033,0.0006134248087250396,0.00025115270429438484,0.0
third party,0.0031322383744066566,0.0075530865307119575,0.0021012646357164966,0.0019341704904868114,0.003418243475625641
account please,0.0031254439310782257,0.0010927054118035065,0.0004237117989716393,0.0009838555096117884,0.0013989722332676368
removed account,0.0031254439310782257,0.001571962171366448,0.000674480006526283,0.001352801325716209,0.001214202315666251
deleted please,0.0031252513134936094,8.114522312182899e-05,0.0,0.0,0.0
caused information,0.0031249213404976935,2.2665423922819317e-05,1.0223746812083994e-05,0.0,4.681231213439173e-05
occur,0.003116384673306984,0.0004313310836066473,0.001461373347473613,0.001173918505786793,0.0013725765307531532
inquiry inquiry,0.003116384673306984,0.00018211756863391776,1.7294359141699562e-05,3.354052873676551e-05,1.3197851257241858e-05
looking,0.003116384673306984,0.00441874732317032,0.007401985712647412,0.004595052436936875,0.005503503974269855
error letter,0.0031142103847462024,1.1332711961409659e-05,0.00011246121493292394,3.9655690151744977e-05,0.0
promptly demand,0.003109905969168008,2.6943146135627924e-05,0.0,0.0,1.8549119444054902e-05
lot,0.0031095902299785533,0.0026167419072136602,0.006234616470582692,0.004628592965673641,0.005595888933070547
reopen,0.0031095902299785533,0.00034506486688531783,0.0004496533376841886,0.004304367854551574,0.002507591738875953
account still,0.003107325415535743,0.003316456776175555,0.001772671812024205,0.002236035249117701,0.004447675873690506
certifiable,0.0031067228514922982,0.0001751304498815815,1.2153309170375098e-05,0.0,0.0
partial,0.0031027957866501224,0.0009105878431695888,0.004366825683279139,0.001218639210769147,0.0006862882653765766
pursue legal,0.0031005309722073123,0.0003738202724590943,0.00016429641184614584,8.944140996470804e-05,6.598925628620929e-05
debt alleged,0.00310035661614088,0.0004984482035091165,1.2153309170375098e-05,0.0,0.0
received notification,0.0030937365288788814,0.0035944256967220607,0.001902379505586952,0.001978891195469165,0.0015177528945828137
reach,0.0030914717144360708,0.005789421655520333,0.010445792921586535,0.009368987693803166,0.010003971252989328
total,0.0030914717144360708,0.011195437903390313,0.017648893504104403,0.017005048069540115,0.015230320350857104
testimonial,0.0030908072631137522,0.0,0.0,4.7140042847023136e-05,3.7098238888109804e-05
remove report,0.0030892068999932606,0.0004696716243716826,5.1883077425098686e-05,7.826123371911954e-05,2.6395702514483717e-05
claim plaintiff,0.0030876241454380424,0.0,2.4306618340750195e-05,0.0,1.8549119444054902e-05
sent dispute,0.0030869420855504505,0.0011885567637160948,8.647179570849781e-05,0.0002795044061397126,0.00014517636382966044
authority,0.0030824124566648297,0.0068725419321325806,0.0023087969454168916,0.0015875850268735677,0.00205886479612973
allegedly issued,0.0030780747924109143,0.0,1.2153309170375098e-05,0.0,1.8549119444054902e-05
bad,0.003077882827779209,0.004025756780328708,0.005854140569465302,0.004438529969498636,0.004579654386262924
day give,0.003075618013336399,8.626621672132946e-05,5.1883077425098686e-05,6.708105747353102e-05,0.00014517636382966044
offer,0.003068823570007968,0.007994002749509864,0.0177699540180963,0.018894497855044573,0.01655010547658129
fl,0.0030574994977939163,0.00597153922415425,0.0018332020690201537,0.0014981436169088597,0.0014517636382966044
consumer section,0.003055300128112998,0.00023798695118960287,0.0,1.3218563383914993e-05,6.241641617918898e-05
ga,0.0030484402400226753,0.0032685311002192607,0.0013403128334817161,0.0008496933946647264,0.0009766409930358974
almost,0.0030461754255798647,0.0048596635419682266,0.010713855488282879,0.008575195180366382,0.007285213893997505
hardship,0.0030461754255798647,0.0036135959671045785,0.010117200097894245,0.00508698019174277,0.002336019672531809
resolve issue,0.0030461754255798647,0.0027030081239349897,0.004141999014437045,0.006003754643881027,0.005001985626494664
yet feel,0.003041645796694244,2.8755405573776486e-05,3.4588718283399124e-05,2.236035249117701e-05,2.6395702514483717e-05
program,0.0030393809822514338,0.002923466233333943,0.018427139665480884,0.01076650972450173,0.003259869260538739
least,0.0030393809822514338,0.006997148689618945,0.009390837013942862,0.007904384605631073,0.00838063554834858
never heard,0.003034851353365813,0.004044927050711226,0.0023779743819836896,0.0018223687280309263,0.0020720626473869717
basis,0.003025792095594572,0.0025304756904923308,0.002412563100267089,0.0019229903142412227,0.0014121700845248788
twice,0.003016732837823331,0.005271824355192356,0.008007288282606898,0.007680781080719303,0.006018220173302287
every month,0.0030144680233805204,0.0027030081239349897,0.007566282124493558,0.00650686257493251,0.001768512068470409
obtained possession,0.003014412438896728,0.000363732472830977,0.0,0.0,7.419647777621961e-05
possession good,0.003014412438896728,0.00032331775362753505,0.0,0.0,7.419647777621961e-05
lieu,0.00301220320893771,0.0003738202724590943,0.0005793610312469353,0.0002124233486661816,0.00014517636382966044
wrongfully,0.0030099383944948996,0.0006709594633881181,0.00048424205596758773,0.0005254682835426597,0.0007786732241772696
gone,0.0030076735800520895,0.002405868933005966,0.005300721076930916,0.004069584153394216,0.00468523719632086
fraudulent need,0.0030016799681938907,6.735786533906981e-05,0.0,4.7140042847023136e-05,0.0
wrong sent,0.0029986143222808484,4.7925675956294145e-05,4.3235897854248905e-05,2.236035249117701e-05,5.2791405028967434e-05
occasion,0.002996349507838038,0.005396431112678721,0.005759021594185954,0.003968962567183919,0.003893366120886348
time account,0.0029940846933952277,0.0008530770320220358,0.0003372400032631415,0.0010285762145941424,0.0013065872744669439
placed credit,0.0029918198789524175,0.0031822648834979313,0.00016429641184614584,0.00038012599235000917,2.6395702514483717e-05
benefit,0.0029918198789524175,0.00286595542218639,0.003752875933748805,0.012700680214988542,0.004698435047578101
recognize,0.0029872902500667968,0.0026167419072136602,0.0007955405205181798,0.0015875850268735677,0.0014649614895538461
consumer subsection,0.002985764379815344,0.00026943146135627923,0.0,0.0,7.419647777621961e-05
entry identified,0.002984863540535411,0.0,0.0,0.0,0.0
notarized,0.002980495806738366,0.0012556527100549067,0.0014181374496193642,0.00036894581610442067,0.001108619505608316
supposed,0.002980495806738366,0.005664814898033968,0.009001713933254623,0.007445997379561945,0.009212100177554817
identified inquiry,0.002980110573114177,0.0,0.0,0.0,0.0
repair,0.0029782309922955553,0.002022463525355613,0.004851067739246727,0.00164348590810151,0.0007522775216627859
completed,0.0029782309922955553,0.003814883806121014,0.011725575498072302,0.00523232248293542,0.009251693731326543
outlining,0.0029782309922955553,0.0002300432445902119,0.0004237117989716393,0.0003018647586308896,9.2384958800693e-05
sending information,0.002975966177852745,0.00027796892054650607,0.00010376615485019737,0.00015652246743823908,0.00011878066131517672
block fraudulent,0.0029749679599768105,0.00014732525549832556,2.044749362416799e-05,2.6437126767829985e-05,0.0
consumer consumer,0.002973701363409935,0.0007093000041531534,6.0530256995948466e-05,0.00016770264368382758,0.00011878066131517672
organization,0.002973701363409935,0.0026071567720224015,0.0019456154034412007,0.0009838555096117884,0.0019004905810428275
others,0.0029714365489671244,0.0035081594800007313,0.0039604082434491995,0.0033093321686941974,0.0038405747158573806
found following,0.0029714365489671244,7.668108153007064e-05,6.917743656679825e-05,2.236035249117701e-05,2.6395702514483717e-05
agency reseller,0.002969848791436798,0.00026943146135627923,0.0,0.0,7.419647777621961e-05
loss,0.0029691717345243143,0.005310164895957392,0.011353746776525762,0.003499395164869202,0.005503503974269855
investigation result,0.002966906920081504,0.00023962837978147073,1.7294359141699562e-05,0.00017888281992941608,0.00010558281005793487
wanted,0.0029646421056386935,0.008310312210821406,0.014778029886582276,0.010621167433309079,0.01123137141991282
telephone number,0.0029623772911958834,0.0028276148814213547,0.0007177159043805318,0.000995035685857377,0.0011482130593800416
late account,0.0029623772911958834,0.0002300432445902119,0.00038047590111739036,0.0005701889885250137,3.959355377172557e-05
illegally,0.0029623772911958834,0.00458169462142172,0.0018072605303076042,0.0011850986820323814,0.0019004905810428275
stop,0.002960112476753073,0.01898815281388374,0.010497675999011634,0.007848483724403131,0.01152172414757214
effect credit,0.0029555828478674525,0.00033547973169405904,0.0003285928236922917,0.0007714321609456068,2.6395702514483717e-05
reviewing,0.0029555828478674525,0.002463379744153519,0.0025595651529715354,0.003119269172519193,0.0019004905810428275
behalf please,0.002953933203058251,9.430101147469773e-05,2.4306618340750195e-05,0.0,0.0
reference,0.0029533180334246423,0.01048613789923716,0.0039777026025908995,0.0037118185135353835,0.005371525461697436
lost,0.0029510532189818317,0.003719032454208426,0.010826268822703926,0.009525510161241407,0.012326793074263894
opened date,0.002946523590096211,0.000785981085683224,8.647179570849781e-06,5.590088122794252e-05,1.3197851257241858e-05
potentially,0.002944258775653401,0.0008914175727870711,0.0009166010345100768,0.0008273330421735493,0.0007654753729200277
dollar,0.0029419939612105907,0.008578695996176652,0.010540911896865884,0.012756581096216484,0.018147045478707553
ftc local,0.0029412007323554134,6.735786533906981e-05,0.0,3.1426695231348755e-05,0.0
left,0.00293746433232497,0.01302619872492075,0.014397553985464885,0.01017396038348554,0.012208012412948718
tax,0.0029351995178821598,0.005473112194208792,0.053889223085535835,0.004382629088270694,0.006704508438678864
prevent,0.0029351995178821598,0.003258945965028002,0.0018764379668744025,0.0019677110192235767,0.0029431208303649344
buy,0.002932934703439349,0.004044927050711226,0.004902950816671826,0.007982645839350192,0.005279140502896743
account verified,0.002932934703439349,0.0011981418989073537,0.00010376615485019737,0.0002236035249117701,0.0005279140502896743
attention,0.002932934703439349,0.0024537946089622604,0.0036404625993277577,0.0024708189502750597,0.0025867788464194043
settled,0.002928405074553729,0.006939637878471392,0.0016343169388906085,0.0011627383295412044,0.0011350152081227997
report ftc,0.002921610631225298,0.0009393432487433652,8.647179570849781e-05,0.00034658546361324366,0.00023756132263035343
inquired,0.002921610631225298,0.0008722473024045535,0.0030611015680808225,0.0014534229119265057,0.0016365335558979903
message,0.002921610631225298,0.01146382168874556,0.01895461761930272,0.01845847098146662,0.027411937061291337
exercise right,0.0029170810023396773,0.0002012878390164354,8.647179570849781e-05,3.354052873676551e-05,5.2791405028967434e-05
ok,0.0029170810023396773,0.0016486432528965186,0.002438504638979638,0.0017552876705573953,0.0029299229791076922
blocked information,0.002915735790949739,0.0023036389945961873,0.0,0.0,9.27455972202745e-05
plainly,0.0029148161878968667,8.626621672132946e-05,9.511897527934759e-05,6.708105747353102e-05,9.2384958800693e-05
allegedly,0.0029125513734540565,0.0025688162312573664,0.0008733651366558279,0.0005925493410161907,0.0007918710754345115
late fee,0.0029102865590112464,0.004754227054864379,0.017994780686938393,0.025915648537274155,0.0017157206634414415
inquiry authorized,0.0029093695555983206,0.0008891238224757214,0.0,1.5713347615674378e-05,0.0
enclosed letter,0.0029080217445684358,6.70959463388118e-05,0.00012970769356274671,0.0002236035249117701,5.2791405028967434e-05
stress caused,0.0029057569301256256,0.00010543648710384712,8.647179570849781e-05,7.826123371911954e-05,7.918710754345114e-05
courthouse,0.002901227301240005,0.0007188851393444121,0.00012970769356274671,1.1180176245588505e-05,0.00013197851257241858
serious,0.0028989624867971947,0.0036519365078696137,0.001815907709878454,0.0015205039694000367,0.0020984583499014556
negative information,0.0028966976723543846,0.0023291878514758954,0.0005188307742509869,0.00039130616859559767,0.00025075917388759527
reflect,0.0028966976723543846,0.00196495271420806,0.003709640035894556,0.001978891195469165,0.0008842560342352044
application mine,0.0028934539672197737,2.6943146135627924e-05,2.4306618340750195e-05,0.0,0.0
major credit,0.0028899032290259537,0.007917321667979793,0.0003718287215465406,0.001106837448313262,0.00022436347137311157
presented,0.002885373600140333,0.001456940549071342,0.0017813189915950548,0.0012074590345235584,0.0018345013247566182
timely response,0.002885373600140333,0.00011502162229510594,0.00010376615485019737,3.354052873676551e-05,2.6395702514483717e-05
notarized along,0.0028836674696284593,1.62290446243658e-05,0.0,0.0,0.0
information review,0.002880843971254712,2.8755405573776486e-05,4.3235897854248905e-05,3.354052873676551e-05,2.6395702514483717e-05
perjury,0.002880843971254712,0.0010351946006559535,0.0001383548731335965,0.00011180176245588505,3.959355377172557e-05
significantly,0.002880843971254712,0.0007476405449181886,0.0018591436077327029,0.0015652246743823907,0.00044872694274622314
possession,0.002878579156811902,0.002137485147650719,0.0017467302733116558,0.0027391431801691837,0.0019136884323000694
drop,0.0028763143423690915,0.001744494604809107,0.0028103333605261787,0.0025490801839941793,0.0008578603317207208
notice dispute,0.0028763143423690915,0.0013035783860112008,4.3235897854248905e-05,0.00017888281992941608,2.6395702514483717e-05
account open,0.0028740495279262813,0.0019266121734430248,0.0003977702602590899,0.002079512781679462,0.003061901491680111
reviewed report,0.002865180663524021,6.799627176845795e-05,1.0223746812083994e-05,0.0,1.5604104044797244e-05
information information,0.0028649902701550403,0.00041216081322412965,0.00030265128497974236,0.00031304493487647816,0.00019796776885862787
impossible,0.0028604606412694195,0.0016582283880877775,0.003752875933748805,0.0038124400997456803,0.0035634198394553017
identification information,0.0028604606412694195,0.0002971391909290237,3.4588718283399124e-05,6.708105747353102e-05,3.959355377172557e-05
looked,0.0028604606412694195,0.003086413531585343,0.004470591838129337,0.004382629088270694,0.005001985626494664
heard place,0.0028584396727869715,1.3471573067813962e-05,0.0,0.0,3.7098238888109804e-05
payment time,0.0028581958268266094,0.0009872689246996594,0.005992495442598898,0.004371448912025106,0.00022436347137311157
information report,0.0028581958268266094,0.0004600864891804238,0.00010376615485019737,0.00014534229119265055,5.2791405028967434e-05
aware credit,0.0028581958268266094,9.585135191258829e-05,5.1883077425098686e-05,0.00015652246743823908,1.3197851257241858e-05
letter received,0.0028559310123837988,0.0031726797483066726,0.002066675917433098,0.0018000083755397493,0.0009898388442931394
option,0.0028468717546125577,0.00499385543464585,0.023822979717691147,0.014031121188213574,0.008763373234808594
coming,0.0028468717546125577,0.0032110202890717077,0.004297648246712341,0.0026049810652221217,0.0038141790133428967
description,0.002842342125726937,0.0013035783860112008,0.0011327805237813214,0.001464603088172094,0.0013329829769814275
day ago,0.002840077311284127,0.0017061540640440716,0.001262488217344068,0.0015205039694000367,0.0014121700845248788
dispute initiated,0.0028378124968413162,2.8755405573776486e-05,8.647179570849781e-06,0.00015652246743823908,6.598925628620929e-05
notifies furnisher,0.0028375215504771348,0.0,0.0,0.0,0.0
report caught,0.002836157849057006,1.3471573067813962e-05,1.2153309170375098e-05,0.0,0.0
formal investigation,0.002835725535207419,4.5330847845638634e-05,4.089498724833598e-05,3.9655690151744977e-05,0.0
annual,0.002833282867955696,0.001955367579016801,0.0026806256669634322,0.00896650134896198,0.0004355290914889813
removed immediately,0.002826488424627265,0.0015815473065577067,0.00010376615485019737,0.00013416211494706205,1.3197851257241858e-05
report mine,0.0028250145794559275,0.0006686300057231699,5.1118734060419973e-05,2.6437126767829985e-05,0.0
year ago,0.0028242236101844545,0.007428479773225593,0.004081468757441096,0.0036447374560618527,0.002811142317792516
knew,0.0028242236101844545,0.004725471649290602,0.006113555956590795,0.004315548030797163,0.005252744800382259
equifax credit,0.002823425378354169,0.00020207359601720942,0.0,1.5713347615674378e-05,0.0
calling,0.0028219587957416443,0.02326312310918518,0.013913311929497298,0.012387635280112063,0.01072985307213763
opened name,0.0028174291668560236,0.0013419189267762362,9.511897527934759e-05,0.0013639815019617977,0.0008182667779489952
seriously,0.0028151643524132134,0.0010447797358472124,0.0013230184743400165,0.001263359915751501,0.001108619505608316
name account,0.0028106347235275927,0.0013515040619674948,0.00024212102798379387,0.00035776563985883217,0.0016365335558979903
fund,0.0028083699090847825,0.005923613548197956,0.027696916165431847,0.02241625337240495,0.1186486828026043
process letter,0.002806270406890817,0.0,7.156622768458795e-05,2.6437126767829985e-05,1.5604104044797244e-05
consumer file,0.0028015754657563516,0.001897856767869248,4.3235897854248905e-05,7.826123371911954e-05,5.2791405028967434e-05
shocked,0.0028015754657563516,0.0033356270465580724,0.0015824338614655099,0.0033540528736765514,0.001385774382010395
also writing,0.0028015754657563516,3.834054076503532e-05,1.7294359141699562e-05,3.354052873676551e-05,2.6395702514483717e-05
life thing,0.002801143554624203,1.3471573067813962e-05,1.2153309170375098e-05,0.0,0.0
behavior,0.0027947810224279207,0.0016678135232790362,0.0025076820755464365,0.0016993867893294527,0.002124854052415939
letter accordance,0.00279251620798511,6.70959463388118e-05,8.647179570849781e-06,2.236035249117701e-05,1.3197851257241858e-05
also sent,0.00279251620798511,0.0020512189309293896,0.00157378668189466,0.001039756390839731,0.0011350152081227997
involved,0.00279251620798511,0.004035341915519967,0.004193882091862144,0.0021577740153985816,0.004038542484716009
bureau remove,0.0027902513935423,0.0002587986501639884,9.511897527934759e-05,0.00014534229119265055,1.3197851257241858e-05
material,0.0027879865790994894,0.001121460817377283,0.000830129238801579,0.001464603088172094,0.001029432398064865
item belong,0.0027848484953878335,0.00033998135884228975,3.067124043625198e-05,3.9655690151744977e-05,0.0
never applied,0.002783456950213869,0.0006517891930056004,0.0009425425732226261,0.0012521797395059126,0.00023756132263035343
factual record,0.002782170756449961,0.0009066169569127728,0.00012268496174500793,0.00010574850707131994,0.0
trying get,0.0027811921357710585,0.0025879865016398837,0.005274779538218366,0.003432314107395671,0.0032202757067670133
mistake credit,0.0027789273213282483,1.917027038251766e-05,8.647179570849781e-06,6.708105747353102e-05,2.6395702514483717e-05
lived,0.0027789273213282483,0.00654664733562978,0.0011241333442104716,0.0010509365670853194,0.0008050689266917533
bureau still,0.002776662506885438,0.0025304756904923308,0.00017294359141699562,0.00015652246743823908,2.6395702514483717e-05
information relating,0.0027676032491141967,0.0005175973003279767,6.0530256995948466e-05,3.354052873676551e-05,6.598925628620929e-05
score line,0.002766129260191401,1.3471573067813962e-05,0.0,3.1426695231348755e-05,0.0
immediate,0.0027653384346713866,0.004025756780328708,0.0016083754001780593,0.0012969004444882666,0.001478159340811088
think,0.0027630736202285764,0.005358090571913686,0.008145643155740494,0.008195069188016374,0.008393833399605822
active,0.0027630736202285764,0.002712593259126249,0.0021099118152873467,0.0030410079388000734,0.0026791638052200972
guideline,0.002760808805785766,0.003824468941312273,0.0037442287541779554,0.0014757832644176827,0.001003036695550381
fargo,0.0027585439913429557,0.003143924342732896,0.035038371621083315,0.012007509287762053,0.043500117743869166
provide copy,0.0027585439913429557,0.006000294629728027,0.0008128348796598795,0.0004807475785603057,0.0005279140502896743
live,0.0027585439913429557,0.0056552297628427095,0.005326662615643465,0.006070835701354558,0.0068760805050230075
violation punishable,0.0027567211043161444,0.0,0.0,0.0,0.0
utility,0.002740425475800473,0.0022141662291807894,0.0007523046226639309,0.0009055942758926689,0.001214202315666251
personally,0.0027358958469148524,0.0030097324500552723,0.0017813189915950548,0.0014310625594353287,0.0018872927297855855
fact constitutes,0.0027329562672099707,0.0,0.0,0.0,0.0
willful misstatement,0.0027329562672099707,0.0,0.0,0.0,0.0
punishable perjury,0.0027329562672099707,0.0,0.0,0.0,0.0
misstatement punishable,0.0027329562672099707,0.0,0.0,0.0,0.0
constitutes federal,0.0027329562672099707,0.0,0.0,0.0,0.0
constitute emergency,0.0027329562672099707,0.0,0.0,0.0,0.0
additionally misstatement,0.0027329562672099707,0.0,0.0,0.0,0.0
state foregoing,0.0027282032997887357,0.0,0.0,0.0,0.0
unless,0.0027268365891436113,0.004907589217924521,0.0036836984971820065,0.002705602651432418,0.002573580995162162
unverified account,0.0027245717747008008,0.0009105878431695888,1.7294359141699562e-05,4.472070498235402e-05,1.3197851257241858e-05
executed outside,0.002723450332367501,0.0,0.0,0.0,0.0
punishable additionally,0.002723450332367501,0.0,0.0,0.0,0.0
without consent,0.0027155125169295597,0.0013323337915849773,0.0015824338614655099,0.0014087022069441517,0.001108619505608316
county constitute,0.002713944397525032,0.0,0.0,0.0,0.0
refinance,0.0027132477024867496,0.0014952810898363773,0.0373817572847836,0.0012745400919970896,0.0003431441326882883
payment credit,0.0027132477024867496,0.0011598013581423183,0.0030611015680808225,0.0050087189580236505,0.0005411119015469162
sent certified,0.0027132477024867496,0.0032206054242629664,0.0008041877000890297,0.0004807475785603057,9.2384958800693e-05
explanation,0.002710982888043939,0.0036135959671045785,0.00908818572896312,0.007826123371911953,0.010017169104246569
wrote,0.002710982888043939,0.005300579760766133,0.0045224749155544355,0.0039354220384471535,0.005252744800382259
inclusion,0.002708718073601129,0.00021087297420769425,0.00012106051399189693,3.354052873676551e-05,3.959355377172557e-05
bearing,0.002708718073601129,0.008952516268635746,0.000631244108672034,0.00034658546361324366,0.0002903527276593209
need verified,0.0027064532591583187,4.7925675956294145e-05,1.7294359141699562e-05,2.236035249117701e-05,1.3197851257241858e-05
mind,0.0027064532591583187,0.0016678135232790362,0.0025595651529715354,0.002347837011573586,0.001966479837329037
experian reporting,0.002703438252776681,9.73742677461948e-05,0.0,0.0,0.0
identifies,0.002701923630272698,0.0007668108153007063,0.0001815907709878454,0.00010062158621029654,0.00013197851257241858
reseller file,0.0026992837890015054,0.00026943146135627923,0.0,0.0,7.419647777621961e-05
let know,0.002697394001387077,0.00556896354612138,0.00671021134697943,0.004963998253041296,0.005160359841581566
concern received,0.002695129186944267,9.585135191258829e-05,8.647179570849781e-05,8.944140996470804e-05,5.2791405028967434e-05
institution,0.002695129186944267,0.0023771135274321896,0.004946186714526075,0.004494430850726579,0.010584676708307969
plainly stated,0.002693805371500154,4.5330847845638634e-05,2.044749362416799e-05,0.0,1.5604104044797244e-05
action closed,0.0026929175536500867,0.0,3.6459927511125295e-05,4.7140042847023136e-05,0.0
embarrassing,0.0026928643725014564,0.00022045810939895307,0.0002248266688420943,0.0002347837011573586,0.00017157206634414414
true correct,0.0026905995580586463,0.002070389201311907,7.782461613764803e-05,1.1180176245588505e-05,1.3197851257241858e-05
file dispute,0.002688334743615836,0.0006517891930056004,0.0001815907709878454,0.002213674896626524,0.001940084134814553
attached credit,0.0026860699291730255,0.00033547973169405904,0.0001815907709878454,0.0002906845823853011,2.6395702514483717e-05
certified letter,0.0026860699291730255,0.004696716243716826,0.0010636030872145231,0.0006149096935073677,0.0003563419839455302
demonstrate,0.0026838051147302154,0.0005175973003279767,0.0002507682075546437,0.0002347837011573586,0.00022436347137311157
disregard,0.0026838051147302154,0.0013994297379237891,0.0011414277033521712,0.0006149096935073677,0.00039593553771725574
back credit,0.0026792754858445946,0.0013131635212024597,0.000276709746267193,0.0016882066130838643,0.00031674843017380456
ssn,0.0026770106714017845,0.00319185001868919,0.0007350102635222314,0.0016546660843470987,0.0018740948785283438
shall promptly,0.0026750611989350436,0.00033998135884228975,3.067124043625198e-05,0.0,6.241641617918898e-05
shall block,0.0026724810425161638,0.00038340540765035316,3.4588718283399124e-05,2.236035249117701e-05,5.2791405028967434e-05
described,0.0026679514136305434,0.0026838378535524723,0.0013230184743400165,0.0017441074943118067,0.0015969400021262647
report belong,0.002667452612244412,0.0007409365187297678,1.2153309170375098e-05,0.0,0.0
report equifax,0.0026650916108933234,9.73742677461948e-05,0.0,0.0,0.0
well day,0.002661156970302112,0.0005175973003279767,0.00012106051399189693,0.0002124233486661816,0.0003431441326882883
punishable,0.002661156970302112,4.7925675956294145e-05,2.5941538712549343e-05,1.1180176245588505e-05,1.3197851257241858e-05
defaulted,0.002658892155859302,0.001571962171366448,0.001262488217344068,0.00033540528736765516,0.00014517636382966044
information regarding,0.002658892155859302,0.0023387729866671545,0.0015219036044695614,0.0007714321609456068,0.0013065872744669439
file none,0.0026521558210489803,0.0,0.0,0.0,0.0
determine,0.002649832898088061,0.0018786864974867305,0.0022828554067043424,0.001621125555610333,0.0017157206634414415
lifestyle,0.0026475680836452503,2.8755405573776486e-05,1.7294359141699562e-05,2.236035249117701e-05,2.6395702514483717e-05
final,0.00264530326920244,0.008492429779455322,0.011232686262533865,0.004002503095920685,0.0032730671117959806
wrongfully denied,0.00264530326920244,2.8755405573776486e-05,5.1883077425098686e-05,3.354052873676551e-05,3.959355377172557e-05
